"Institute","Academic Program Name","Quota","Seat Type","Gender","Opening Rank","Closing Rank"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","5519","7191"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","OPEN","NA","49157","51868"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","15354","15876"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","SC","NA","7756","10315"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","ST","NA","7521","7779"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","29113","35299"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","9621","13379"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","6014","8176"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","2325","2600"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","28087","33128"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","7949","12510"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","5271","7054"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","2655","2793"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","23570","30166"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","8231","11849"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","6054","8254"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","2051","3439"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","33187","50601"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","14489","15705"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","5871","10139"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3494","7806"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","31748","49669"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","13896","15415"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","5534","9618"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3631","4653"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","33066","42636"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1453","1453"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","12432","14628"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","6741","9578"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","2716","5767"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","43373","48473"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","12654","15403"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","7009","10106"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3737","6709"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","47555","52261"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","15485","15923"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","9877","10480"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","5140","7886"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN","NA","42798","49246"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","14065","15424"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","SC","NA","8597","10045"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","ST","NA","4655","7452"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","30078","49612"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","13590","15190"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","7629","9927"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3322","5206"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","25320","35357"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","2707","2707"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","9618","13030"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","6043","8774"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","6572","7435"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","29988","38512"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1044","1044"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","12819","13487"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","8119","9123"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","5082","6353"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","26102","38341"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","10673","13626"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","3640","8623"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3998","6628"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Manufacturing Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","35481","50817"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Manufacturing Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","13058","15689"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Manufacturing Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","8859","10443"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Manufacturing Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","5720","7875"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","27149","47036"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","11966","14691"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","7839","9631"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","6314","7525"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","44157","48066"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","2035","2035"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","13709","15169"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","8270","9749"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","7427","7864"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","33424","39292"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","9602","13380"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","5818","9401"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","6178","7494"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","36253","43691"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","12475","14325"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","8466","9683"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3374","3498"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","29960","41016"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","12641","14171"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","9040","9856"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","6441","7254"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","OPEN","NA","48963","52429"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","15213","15988"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","SC","NA","10057","10396"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","ST","NA","7895","7915"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","43874","50504"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","14808","15580"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","9077","10299"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","7502","7767"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (Manuacturing Engineering) (4 Years, Bachelor of Technology)","AI","OPEN","NA","29698","45680"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (Manuacturing Engineering) (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","13593","14781"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (Manuacturing Engineering) (4 Years, Bachelor of Technology)","AI","SC","NA","7688","9840"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (Manuacturing Engineering) (4 Years, Bachelor of Technology)","AI","ST","NA","5740","7569"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (Welding Technology) (4 Years, Bachelor of Technology)","AI","OPEN","NA","39872","49947"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (Welding Technology) (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","13922","15464"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (Welding Technology) (4 Years, Bachelor of Technology)","AI","SC","NA","8595","10126"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (Welding Technology) (4 Years, Bachelor of Technology)","AI","ST","NA","4605","7641"
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)","AI","OPEN","NA","1708","3373"
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)","AI","SC","NA","595","658"
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)","AI","ST","NA","239","453"
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","48321","50665"
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","9632","9711"
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","4486","5349"
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","38675","47213"
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","9060","9859"
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","7282","7529"
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","48282","50610"
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","9764","9884"
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","6059","7501"
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","47435","50440"
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","10078","10197"
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","5025","7672"
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN","NA","47810","49717"
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)","AI","SC","NA","9741","9845"
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)","AI","ST","NA","7583","7986"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","41262","48876"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","14117","15129"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","7378","8829"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3375","3375"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","31347","39549"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","9877","12566"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","7862","8130"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","2475","2475"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","43380","46544"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","14456","15068"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","7077","7877"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","4027","4027"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","37370","43879"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","13686","15066"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","6572","8738"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3304","3712"
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering  and Technology (4 Years, Bachelor of Technology)","AI","OPEN","NA","48486","50092"
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering  and Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","15891","15974"
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering  and Technology (4 Years, Bachelor of Technology)","AI","SC","NA","8502","10351"
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering  and Technology (4 Years, Bachelor of Technology)","AI","ST","NA","6448","6448"
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","37606","47820"
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","13976","15405"
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","7105","9823"
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","3939","4226"
"School of Planning & Architecture, Bhopal","Architecture  (5 Years, Bachelor of Architecture)","AI","OPEN","NA","183","1017"
"School of Planning & Architecture, Bhopal","Architecture  (5 Years, Bachelor of Architecture)","AI","OPEN (PwD)","NA","119","119"
"School of Planning & Architecture, Bhopal","Architecture  (5 Years, Bachelor of Architecture)","AI","OBC-NCL","NA","390","956"
"School of Planning & Architecture, Bhopal","Architecture  (5 Years, Bachelor of Architecture)","AI","SC","NA","104","238"
"School of Planning & Architecture, Bhopal","Architecture  (5 Years, Bachelor of Architecture)","AI","ST","NA","117","245"
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)","AI","OPEN","NA","2160","3214"
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)","AI","OBC-NCL","NA","910","1287"
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)","AI","SC","NA","588","646"
"School of Planning & Architecture, Bhopal","Planning (4 Years, Bachelor of Planning)","AI","ST","NA","292","456"
"School of Planning & Architecture, New Delhi","Architecture  (5 Years, Bachelor of Architecture)","AI","OPEN","NA","2","523"
"School of Planning & Architecture, New Delhi","Architecture  (5 Years, Bachelor of Architecture)","AI","OPEN (PwD)","NA","12","12"
"School of Planning & Architecture, New Delhi","Architecture  (5 Years, Bachelor of Architecture)","AI","OBC-NCL","NA","160","371"
"School of Planning & Architecture, New Delhi","Architecture  (5 Years, Bachelor of Architecture)","AI","OBC-NCL (PwD)","NA","16","16"
"School of Planning & Architecture, New Delhi","Architecture  (5 Years, Bachelor of Architecture)","AI","SC","NA","28","105"
"School of Planning & Architecture, New Delhi","Architecture  (5 Years, Bachelor of Architecture)","AI","ST","NA","12","94"
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)","AI","OPEN","NA","606","2052"
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)","AI","OBC-NCL","NA","500","889"
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)","AI","SC","NA","225","529"
"School of Planning & Architecture, New Delhi","Planning (4 Years, Bachelor of Planning)","AI","ST","NA","199","278"
"School of Planning & Architecture: Vijayawada","Architecture  (5 Years, Bachelor of Architecture)","AI","OPEN","NA","280","1676"
"School of Planning & Architecture: Vijayawada","Architecture  (5 Years, Bachelor of Architecture)","AI","OBC-NCL","NA","461","858"
"School of Planning & Architecture: Vijayawada","Architecture  (5 Years, Bachelor of Architecture)","AI","SC","NA","150","397"
"School of Planning & Architecture: Vijayawada","Architecture  (5 Years, Bachelor of Architecture)","AI","ST","NA","99","336"
"School of Planning & Architecture: Vijayawada","Planning (4 Years, Bachelor of Planning)","AI","OPEN","NA","2176","3265"
"School of Planning & Architecture: Vijayawada","Planning (4 Years, Bachelor of Planning)","AI","OBC-NCL","NA","963","1292"
"School of Planning & Architecture: Vijayawada","Planning (4 Years, Bachelor of Planning)","AI","SC","NA","256","655"
"School of Planning & Architecture: Vijayawada","Planning (4 Years, Bachelor of Planning)","AI","ST","NA","467","469"
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Architecture  (5 Years, Bachelor of Architecture)","AI","OPEN","NA","2398","3474"
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","36928","49533"
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","NA","1819","1819"
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","34389","52137"
"Shri Mata Vaishno Devi University, Katra, Jammu & Kashmir","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","41648","52601"
"HNB Garhwal University Srinagar (Garhwal)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","32534","47741"
"HNB Garhwal University Srinagar (Garhwal)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","14182","14957"
"HNB Garhwal University Srinagar (Garhwal)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","7501","9754"
"HNB Garhwal University Srinagar (Garhwal)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","5944","6108"
"HNB Garhwal University Srinagar (Garhwal)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","49278","51383"
"HNB Garhwal University Srinagar (Garhwal)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","14694","15777"
"HNB Garhwal University Srinagar (Garhwal)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","9055","10275"
"HNB Garhwal University Srinagar (Garhwal)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","7582","7846"
"HNB Garhwal University Srinagar (Garhwal)","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN","NA","47802","50656"
"HNB Garhwal University Srinagar (Garhwal)","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","14434","15735"
"HNB Garhwal University Srinagar (Garhwal)","Information Technology (4 Years, Bachelor of Technology)","AI","SC","NA","9789","10201"
"HNB Garhwal University Srinagar (Garhwal)","Information Technology (4 Years, Bachelor of Technology)","AI","ST","NA","5392","7512"
"HNB Garhwal University Srinagar (Garhwal)","Instrumentation Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","50368","52778"
"HNB Garhwal University Srinagar (Garhwal)","Instrumentation Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","14588","15915"
"HNB Garhwal University Srinagar (Garhwal)","Instrumentation Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","10384","10580"
"HNB Garhwal University Srinagar (Garhwal)","Instrumentation Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","4149","7969"
"HNB Garhwal University Srinagar (Garhwal)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","41249","52021"
"HNB Garhwal University Srinagar (Garhwal)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","NA","15457","15836"
"HNB Garhwal University Srinagar (Garhwal)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","NA","6228","10149"
"HNB Garhwal University Srinagar (Garhwal)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","NA","6181","6881"
"International Institute of Information Technology, Naya Raipur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","NA","13581","27689"
