"Institute","Academic Program Name","Quota","Seat Type","Gender","Opening Rank","Closing Rank"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","4622","4622"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","6520","8080"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","3059","3194"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (Plastic and Polymer) (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","48222","58584"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (Plastic and Polymer) (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","7519","7519"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (Plastic and Polymer) (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","14227","15533"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (Plastic and Polymer) (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","18813","40061"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (Plastic and Polymer) (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","37678","42509"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (Plastic and Polymer) (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","5659","5671"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (Plastic and Polymer) (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","8220","8972"
"Birla Institute of Technology, Mesra,  Ranchi","Chemical Engineering (Plastic and Polymer) (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","3974","4020"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","35998","43625"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral","2251","2251"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","6236","6236"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","6925","10652"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","3555","10527"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","27001","35355"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","1669","1669"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","4647","4731"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","4711","6599"
"Birla Institute of Technology, Mesra,  Ranchi","Civil Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","1743","1957"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","2945","13365"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral","1002","1009"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","1774","2148"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","1236","4273"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","573","4556"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","5825","10926"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","376","411"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","1307","1460"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","1361","2498"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","SC (PwD)","Gender-Neutral","153","153"
"Birla Institute of Technology, Mesra,  Ranchi","Computer Science and Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","1363","1651"
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","19503","28086"
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","4708","4874"
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","6540","8528"
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","8914","11820"
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","13853","22272"
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","2748","2748"
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","5666","6354"
"Birla Institute of Technology, Mesra,  Ranchi","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","2598","2785"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","17595","25430"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral","719","1377"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","4283","4698"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","4852","8775"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","1381","8452"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","11319","17938"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","1113","1257"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","2190","2339"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","4246","5888"
"Birla Institute of Technology, Mesra,  Ranchi","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","1676","2435"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","13527","17083"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","HS","OPEN (PwD)","Gender-Neutral","1221","1221"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","2347","2882"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","6518","7710"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","5185","6381"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","10952","12820"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","OS","OPEN (PwD)","Gender-Neutral","1066","1066"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","1648","1648"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","2655","4062"
"Birla Institute of Technology, Mesra,  Ranchi","Information Technology (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","1671","1964"
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","23618","34449"
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","5663","5976"
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","6959","9757"
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","2622","12622"
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","18770","26245"
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","3452","3689"
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","3067","6544"
"Birla Institute of Technology, Mesra,  Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","2695","3461"
"Birla Institute of Technology, Mesra,  Ranchi","Production Engineering (4 Years, Bachelor of Technology)","HS","OPEN","Gender-Neutral","46415","51489"
"Birla Institute of Technology, Mesra,  Ranchi","Production Engineering (4 Years, Bachelor of Technology)","HS","EWS","Gender-Neutral","6550","6550"
"Birla Institute of Technology, Mesra,  Ranchi","Production Engineering (4 Years, Bachelor of Technology)","HS","SC","Gender-Neutral","11012","13715"
"Birla Institute of Technology, Mesra,  Ranchi","Production Engineering (4 Years, Bachelor of Technology)","HS","ST","Gender-Neutral","7857","31160"
"Birla Institute of Technology, Mesra,  Ranchi","Production Engineering (4 Years, Bachelor of Technology)","OS","OPEN","Gender-Neutral","33442","41470"
"Birla Institute of Technology, Mesra,  Ranchi","Production Engineering (4 Years, Bachelor of Technology)","OS","EWS","Gender-Neutral","5349","5493"
"Birla Institute of Technology, Mesra,  Ranchi","Production Engineering (4 Years, Bachelor of Technology)","OS","SC","Gender-Neutral","8483","9179"
"Birla Institute of Technology, Mesra,  Ranchi","Production Engineering (4 Years, Bachelor of Technology)","OS","ST","Gender-Neutral","4030","4265"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","32560","45610"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1900","1900"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5806","6209"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","11958","15419"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7468","9240"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3945","5229"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","43699","55948"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7094","7313"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","15239","17956"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","6028","10235"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3632","5310"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","45808","54476"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6876","7161"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","14846","17430"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9251","10882"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4289","5565"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","32784","57034"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7238","7431"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","15100","18411"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8928","10848"
"Gurukula Kangri Vishwavidyalaya, Haridwar","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4558","5717"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","46864","59987"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","16728","19278"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8136","10371"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4304","5165"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","34588","42348"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5477","5597"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","11372","14297"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7152","7632"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2100","2901"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","25356","36437"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5080","5683"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","11096","13505"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","6337","8840"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3269","3969"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","31459","38712"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","5022","5643"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","10355","14521"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7493","8734"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3609","4034"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","37121","55700"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1350","1350"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7163","7456"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","14906","18257"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","8044","10188"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3760","5178"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","47611","56584"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7181","7374"
